1.2632,0.681552,1.29954,328.00503936608635,1.4391,0.64997,55
1.23456,0.687009,1.20103,315.530893266201,1.45796,0.644905,56
1.21692,0.690615,1.12251,324.97380481561026,1.44409,0.648408,57
1.19967,0.694565,1.06051,314.4832730849584,1.43489,0.65033,58
1.18664,0.69649,1.01237,349.678143966198,1.4526,0.647928,59
1.17791,0.698213,0.975696,300.67894228299457,1.44828,0.653213,60
1.1668,0.700445,0.948038,300.0158987164497,1.45124,0.648789,61
1.15951,0.701061,0.928146,300.3856587847074,1.43049,0.654054,62
1.14956,0.703561,0.91407,303.9179662664731,1.43706,0.649349,63
1.14436,0.704688,0.904562,300.7963247140249,1.44545,0.648549,64
1.13541,0.706363,0.898802,302.3994487484296,1.43675,0.652412,65
1.13013,0.706799,0.896105,298.00287834803265,1.41942,0.654835,66
1.12415,0.708632,0.895686,305.1782382329305,1.46243,0.648649,67
1.11701,0.709791,0.896786,302.8339004834493,1.44539,0.651812,68
1.1105,0.71134,0.898858,300.20156255165733,1.44539,0.653994,69
1.10653,0.712391,0.901911,301.38583776553475,1.43254,0.653634,70
1.10273,0.712729,0.90553,299.18404980103173,1.43248,0.654535,71
0.868324,0.769094,0.903333,299.263435403506,1.30429,0.686106,72
0.818515,0.780846,0.894736,292.8312877655029,1.31157,0.688268,73
0.796218,0.785919,0.886285,298.3709872166316,1.30401,0.688408,74
0.779539,0.790037,0.878067,297.7650389154752,1.28693,0.693413,75
0.764524,0.793434,0.870118,298.75598584810893,1.28799,0.69025,76
0.754291,0.796056,0.862395,291.55297175248467,1.28785,0.693353,77
0.743188,0.798187,0.854946,284.06759413480756,1.29056,0.695676,78
0.732757,0.800525,0.847717,284.3077853322029,1.2881,0.692773,79
0.723732,0.803053,0.8407,287.94673216342926,1.29588,0.694495,80
0.71506,0.804837,0.833914,284.57763725121816,1.30187,0.694134,81
