4.70979,0.0267879,0.111287,4.10457,0.0705128,0.249003,3.6891,35.20787889957428,1
3.82557,0.0985345,0.325132,3.37135,0.15755,0.455698,3.2693,35.50264981587728,2
3.25751,0.175171,0.484774,3.04161,0.21396,0.544444,2.8796,34.43206971883774,3
2.9289,0.231952,0.576052,2.73148,0.270655,0.624216,2.54699,36.720831449826555,4
2.70089,0.27205,0.634489,2.53041,0.310826,0.676068,2.26564,35.141207965215045,5
2.53548,0.304537,0.674494,2.40149,0.333476,0.703134,2.02863,35.58101471662521,6
2.40816,0.333178,0.70446,2.38213,0.347009,0.706125,1.82849,35.17663286526998,7
2.2988,0.355541,0.72881,2.274,0.36567,0.726353,1.66066,36.13585163354874,8
2.21283,0.374783,0.747375,2.19895,0.386752,0.74188,1.51988,34.18815421660741,9
2.14252,0.39015,0.76079,2.14592,0.394017,0.753989,1.40302,34.48518666426341,10
2.07878,0.406398,0.774163,2.16788,0.394587,0.74886,1.30625,34.06601111491521,11
2.02304,0.417988,0.785711,2.0408,0.418946,0.777635,1.22591,34.62084001700084,12
1.97201,0.430212,0.794011,2.02945,0.427208,0.781339,1.16138,34.95609188079834,13
1.93221,0.439632,0.804171,2.05651,0.422935,0.776496,1.10906,36.0535524169604,14
1.8921,0.449489,0.811337,1.97161,0.433048,0.787607,1.06763,34.87847836414973,15
1.85109,0.457169,0.818495,1.977,0.437749,0.794159,1.03528,34.877553518613176,16
1.81728,0.466956,0.82428,1.93779,0.456553,0.792735,1.01,34.37905048529307,17
1.78475,0.474248,0.830438,1.92501,0.448718,0.797436,0.991831,34.40833595196406,18
1.7619,0.479405,0.835468,1.95696,0.448148,0.795442,0.980192,33.95944531361262,19
1.72771,0.486754,0.840626,1.89943,0.461111,0.809402,0.974056,33.64439988533656,20
1.70607,0.49337,0.845692,1.90222,0.462963,0.800285,0.971649,34.2385387301445,21
1.68146,0.498964,0.849834,1.88835,0.454131,0.80698,0.972211,34.72892185052236,22
1.6557,0.506369,0.853188,1.91421,0.462821,0.806553,0.975839,35.21336433490117,23
1.6405,0.509899,0.856965,1.87977,0.465242,0.815527,0.982738,36.79641429980596,24
1.61744,0.515945,0.860621,1.87715,0.473932,0.805698,0.991869,35.208916020393374,25
1.60049,0.520116,0.862594,1.88156,0.466809,0.816667,1.00298,34.327578417460124,26
1.58631,0.523786,0.865694,1.87571,0.469516,0.815527,1.01579,36.057745683193204,27
1.56836,0.527542,0.868506,1.88648,0.467094,0.815669,1.02983,36.02619289954503,28
1.55062,0.53427,0.870732,1.89903,0.462963,0.810826,1.04543,34.82490820089976,29
1.53993,0.535363,0.873543,1.86374,0.476638,0.812678,1.06052,34.45411438147227,30
1.5225,0.540957,0.874671,1.86634,0.472365,0.814672,1.07575,34.45427239735921,31
1.51267,0.543409,0.877249,1.88086,0.471652,0.816097,1.09281,34.94594248135885,32
4.66582,0.027739,0.111414,4.10921,0.0696581,0.243305,3.65856,57.23660674889882,1
3.86116,0.0925245,0.309202,3.71838,0.116097,0.357407,3.23776,42.178762284914654,2
3.33097,0.161946,0.463806,3.07316,0.203846,0.53433,2.84567,34.7607073823611,3
2.98418,0.220538,0.558064,2.78701,0.259972,0.610826,2.51325,34.28975496689478,4
2.74796,0.261425,0.621553,2.59658,0.304843,0.657692,2.23309,35.26240428288778,5
2.56748,0.29931,0.665406,2.44391,0.335755,0.68718,1.9969,34.87553301652272,6
2.43661,0.324554,0.696794,2.34367,0.348291,0.720798,1.79854,34.9507493019104,7
2.3229,0.350715,0.723103,2.23378,0.37735,0.746154,1.63206,33.38667546510696,8
2.23663,0.369478,0.741591,2.23902,0.374786,0.734758,1.49257,33.67957844734192,9
2.162,0.385007,0.759304,2.17065,0.398006,0.750855,1.37652,35.28515280087789,10
2.0911,0.400225,0.772071,2.09378,0.404274,0.77208,1.28048,34.48562881549199,11
2.03781,0.413443,0.783478,2.11639,0.401282,0.765242,1.20095,34.82695421775182,12
1.98667,0.425456,0.791933,2.07236,0.410684,0.77094,1.13676,35.09614543120066,13
1.93829,0.437927,0.802395,2.07085,0.426068,0.772222,1.08457,34.73415686686834,14
1.89695,0.44677,0.809977,2.02073,0.424074,0.783903,1.04325,34.8303050160408,15
1.86785,0.454851,0.815219,1.96199,0.440029,0.792735,1.01135,34.70563241640727,16
1.82842,0.463799,0.823603,1.95736,0.442735,0.792877,0.987358,38.02815001805623,17
1.79015,0.472388,0.829458,1.94974,0.450712,0.799573,0.969386,35.44707328081131,18
1.76437,0.478947,0.834531,1.93545,0.454131,0.794587,0.957297,35.46245813369751,19
1.74347,0.483809,0.839357,1.89822,0.459259,0.805983,0.950175,35.19485731919607,20
1.71183,0.491989,0.843662,1.89128,0.459259,0.804558,0.947637,35.288574397563934,21
1.69072,0.496491,0.848573,1.95867,0.440029,0.797863,0.948614,36.72114316622416,22
1.66559,0.504995,0.851582,1.8761,0.462536,0.811396,0.952799,35.90452334880829,23
1.64197,0.507461,0.856521,1.82937,0.481054,0.821652,0.959102,35.3029220143954,24
1.62417,0.513676,0.859473,1.89069,0.471083,0.810256,0.967685,34.88944999774297,25
1.59954,0.519023,0.864461,1.91952,0.460684,0.806838,0.978045,34.885557333628334,26
1.58797,0.522807,0.863764,1.89017,0.466809,0.809971,0.989175,35.25518299738566,27
1.57292,0.526323,0.867505,1.86726,0.472792,0.807692,1.00154,34.66897611618042,28
1.55683,0.531551,0.871359,1.90692,0.473789,0.811254,1.01643,33.82619246641795,29
1.53687,0.535821,0.873106,1.82907,0.483618,0.819658,1.03229,34.102200118700665,30
1.52862,0.538068,0.875826,1.87381,0.471795,0.811254,1.04798,33.30768243471781,31
1.51366,0.541852,0.877905,1.83975,0.478205,0.818661,1.06421,34.902136250336966,32
1.49177,0.547996,0.880751,1.85038,0.48718,0.816097,1.08192,33.948723300298056,33
1.48536,0.550602,0.882386,1.83012,0.472934,0.82208,1.09916,34.345011083285016,34
1.47396,0.553801,0.884203,1.82922,0.480627,0.82208,1.11743,34.253742917378744,35
1.45977,0.555859,0.886486,1.84232,0.48547,0.820798,1.13487,34.727410380045576,36
1.44666,0.560946,0.888466,1.8558,0.479772,0.819231,1.15236,34.633855032920835,37
1.44255,0.561699,0.889037,1.84692,0.484046,0.82094,1.17021,34.298746418952945,38
1.4296,0.564151,0.891552,1.84194,0.48661,0.818803,1.18751,34.52287598053614,39
1.42185,0.565969,0.892806,1.85521,0.478063,0.82094,1.20679,37.11724714835485,40
1.07399,0.659438,0.936102,1.69548,0.531482,0.851139,1.20804,35.29149580001831,41
0.972186,0.690108,0.947009,1.71939,0.532051,0.853276,1.19336,34.51942615111669,42
0.919941,0.701663,0.953195,1.76298,0.535185,0.849145,1.17912,34.80492143233617,43
0.888644,0.714211,0.954788,1.73183,0.534473,0.852279,1.16533,34.35100585222244,44
0.852526,0.724336,0.958613,1.79417,0.531482,0.851425,1.15197,34.69157271782557,45
0.828567,0.731945,0.960593,1.81439,0.524786,0.852422,1.13905,34.360588097572325,46
0.799008,0.738294,0.964017,1.80657,0.530057,0.856695,1.12661,34.64155655304591,47
0.779894,0.744522,0.966202,1.78121,0.535185,0.852137,1.11461,40.487896382808685,48
0.749757,0.752808,0.968365,1.82811,0.538462,0.854701,1.10303,34.31578571399053,49
0.73185,0.76029,0.969929,1.81524,0.533903,0.855413,1.09183,34.91455486615499,50
0.713592,0.764574,0.971993,1.95254,0.529487,0.853561,1.08103,49.54307281573613,51
0.690392,0.771831,0.97305,1.87558,0.532336,0.850855,1.07066,35.58499978383382,52
0.669629,0.778651,0.974734,1.90951,0.539316,0.854131,1.06068,35.92027461926143,53
0.651092,0.784344,0.976383,1.8984,0.533191,0.852422,1.05107,39.270086618264514,54
0.63168,0.790101,0.976749,1.95478,0.53547,0.851424,1.04193,35.568681466579434,55
