0,0.76470588235294112,0.78000000000000003
1,0.89743589743589747,0.69999999999999996
2,0.7142857142857143,0.59999999999999998
3,0.40350877192982454,0.46000000000000002
4,0.95652173913043481,0.88
5,0.8392857142857143,0.93999999999999995
6,0.52631578947368418,0.80000000000000004
7,0.59649122807017541,0.68000000000000005
8,0.58823529411764708,0.59999999999999998
9,0.77192982456140347,0.88
10,0.68627450980392157,0.69999999999999996
11,0.8125,0.78000000000000003
12,0.91489361702127658,0.85999999999999999
13,0.94117647058823528,0.95999999999999996
14,0.64516129032258063,0.80000000000000004
15,0.5714285714285714,0.64000000000000001
16,0.54838709677419351,0.68000000000000005
17,0.83018867924528306,0.88
18,0.68888888888888888,0.62
19,0.58695652173913049,0.54000000000000004
20,0.63157894736842102,0.47999999999999998
21,0.74468085106382975,0.68627450980392157
22,0.81578947368421051,0.62
23,0.9555555555555556,0.85999999999999999
24,0.5178571428571429,0.57999999999999996
25,0.72727272727272729,0.64000000000000001
26,0.78260869565217395,0.71999999999999997
27,0.8936170212765957,0.83999999999999997
28,0.73684210526315785,0.83999999999999997
29,0.72093023255813948,0.60784313725490191
30,0.66101694915254239,0.78000000000000003
31,0.8571428571428571,0.83999999999999997
32,0.68181818181818177,0.59999999999999998
33,0.66666666666666663,0.68000000000000005
34,0.55000000000000004,0.44
35,0.375,0.17999999999999999
36,0.97727272727272729,0.85999999999999999
37,0.62962962962962965,0.68000000000000005
38,0.74509803921568629,0.76000000000000001
39,0.60655737704918034,0.73999999999999999
40,0.70149253731343286,0.93999999999999995
41,0.88,0.44
42,0.9375,0.90000000000000002
43,0.59677419354838712,0.73999999999999999
44,0.81818181818181823,0.90000000000000002
45,0.80434782608695654,0.73999999999999999
46,0.76923076923076927,0.80000000000000004
47,0.94230769230769229,0.97999999999999998
48,0.66101694915254239,0.78000000000000003
49,0.73809523809523814,0.62
50,0.91489361702127658,0.85999999999999999
51,0.72727272727272729,0.64000000000000001
52,0.78723404255319152,0.73999999999999999
53,0.42168674698795183,0.69999999999999996
54,0.71153846153846156,0.73999999999999999
55,0.78723404255319152,0.73999999999999999
