4.68005,0.0332488,0.121405,4.29446,0.0773504,0.229345,3.65912,34.044992899894716,1
3.98134,0.113669,0.312436,3.62869,0.168946,0.410114,3.23981,34.18421199719111,2
3.38368,0.211886,0.471105,3.05386,0.27094,0.548433,2.85641,34.20318818489711,3
2.9715,0.287973,0.56816,2.77949,0.328063,0.610969,2.5395,34.74844048420588,4
2.66293,0.350905,0.636166,2.55874,0.364672,0.657835,2.27998,35.10027774969737,5
2.40898,0.405566,0.688311,2.30483,0.430057,0.710684,2.06815,35.231112885475156,6
2.2061,0.447904,0.725675,2.15842,0.461681,0.742593,1.89644,34.835066481431326,7
2.02978,0.487811,0.758515,2.01769,0.499003,0.762678,1.75695,34.367304201920824,8
1.88691,0.521856,0.782386,1.92157,0.517379,0.776068,1.64411,33.69487760066986,9
1.76127,0.550025,0.803558,1.80489,0.546439,0.792023,1.55334,34.04130935271581,10
1.65324,0.577355,0.82132,1.72132,0.562536,0.806125,1.48046,33.38042271534602,11
1.56722,0.596851,0.834158,1.65658,0.580769,0.817949,1.42261,33.73987013101578,12
1.49,0.61462,0.845839,1.64394,0.595442,0.818091,1.37829,33.86390579938889,13
1.42445,0.630874,0.85588,1.50919,0.619231,0.84131,1.34405,33.631810414791104,14
1.35685,0.646389,0.866258,1.49946,0.628917,0.842593,1.31822,33.89815239906311,15
1.29519,0.661587,0.874579,1.46715,0.630627,0.844729,1.30024,34.31183446645737,16
1.26259,0.670204,0.878842,1.43746,0.636895,0.845014,1.28915,34.09513478676478,17
1.21725,0.682336,0.885197,1.37278,0.65057,0.861253,1.2832,33.52081796725591,18
1.17531,0.692102,0.892208,1.33085,0.663533,0.866667,1.28006,33.65402271747589,19
1.14161,0.701113,0.895921,1.37271,0.655271,0.862536,1.2811,34.23026456435522,20
1.11165,0.708321,0.89945,1.41059,0.640029,0.856695,1.28476,33.64018448193868,21
1.07704,0.715902,0.904171,1.35981,0.663533,0.860114,1.29251,36.87656375169754,22
1.04622,0.723455,0.908716,1.35164,0.665527,0.858689,1.30094,32.98925121625265,23
1.01906,0.73055,0.912288,1.32427,0.669516,0.865242,1.31109,33.28967388073603,24
1.00356,0.734137,0.91376,1.27481,0.683191,0.864672,1.32166,33.34300444920858,25
0.984262,0.737349,0.916896,1.32856,0.667664,0.868091,1.33473,33.99460643529892,26
0.967019,0.743888,0.919622,1.35849,0.660684,0.866239,1.34853,33.761061517397565,27
0.949105,0.746523,0.92137,1.31057,0.677208,0.875071,1.36346,33.39345471858978,28
0.931868,0.75068,0.924371,1.27301,0.685613,0.873219,1.37726,34.10014979839325,29
0.913282,0.757113,0.925639,1.24206,0.690029,0.876638,1.38943,33.91987676620484,30
0.897957,0.759593,0.927401,1.22609,0.694729,0.882906,1.4018,33.58786256710688,31
0.894047,0.761199,0.92812,1.27255,0.690883,0.873932,1.41586,33.173259083429976,32
0.883841,0.763905,0.929902,1.18197,0.703846,0.88547,1.43008,33.26851890087128,33
0.859247,0.770366,0.932565,1.22743,0.696439,0.884615,1.44331,33.83829263448715,34
0.850488,0.77181,0.933939,1.25011,0.690456,0.878917,1.45558,34.19630946715673,35
0.84054,0.773755,0.934475,1.25342,0.696724,0.883618,1.46667,34.38160611391068,36
0.836108,0.77584,0.93458,1.23594,0.697863,0.876781,1.47937,35.64528311491013,37
0.8257,0.778595,0.937103,1.34142,0.669943,0.863675,1.49144,33.67806853453318,38
0.817095,0.780681,0.937871,1.24981,0.697293,0.881054,1.50328,34.304826351006824,39
